,delta,tau,fname
5824,0.262396363789605,24,LES
5825,0.2727332093460013,25,LES
5826,0.2830558744458196,26,LES
5827,0.2933540219459436,27,LES
5828,0.303632041721758,28,LES
5829,0.3138834728259027,29,LES
5830,0.3240792505287619,30,LES
5831,0.3342637510899351,31,LES
5832,0.3444180182996298,32,LES
5833,0.3545596011542535,33,LES
5834,0.36464000988522394,34,LES
5835,0.3747046591894895,35,LES
5836,0.38475736666033344,36,LES
5837,0.3948053584040476,37,LES
5838,0.4048441226967989,38,LES
5839,0.4148322774896768,39,LES
5840,0.4248164558140175,40,LES
5841,0.43478826415353705,41,LES
5842,0.4447496374345155,42,LES
5843,0.4547100344054251,43,LES
5844,0.4646664992811286,44,LES
5845,0.4746164788052373,45,LES
5846,0.48453533865462484,46,LES
5847,0.49444334259372114,47,LES
5848,0.5043504452517356,48,LES
5849,0.5142459520530007,49,LES
5850,0.524117896519633,50,LES
5851,0.5339492787397844,51,LES
5852,0.5437764805024382,52,LES
5853,0.5536003140109529,53,LES
5854,0.5634002595784829,54,LES
5855,0.5731867914790857,55,LES
5856,0.5829662005252808,56,LES
5857,0.5927209973440791,57,LES
5858,0.602468687801876,58,LES
5859,0.6122053144533715,59,LES
5860,0.6219364268586338,60,LES
5861,0.631663728133492,61,LES
5862,0.6413832120457634,62,LES
5863,0.6511012444951249,63,LES
5864,0.660814130215185,64,LES
5865,0.6705202854322303,65,LES
5866,0.680223065645349,66,LES
5867,0.6898897557537831,67,LES
5868,0.6995555260322986,68,LES
5869,0.7091854218625587,69,LES
5870,0.7188019964267904,70,LES
5871,0.7284112891939841,71,LES
5872,0.7380136502256665,72,LES
5873,0.7476018939974529,73,LES
5874,0.7571878850180689,74,LES
5875,0.766771302235941,75,LES
5876,0.7763419206503261,76,LES
5877,0.7858876630434223,77,LES
5878,0.7954243337408994,78,LES
5879,0.8049495371699065,79,LES
5880,0.81445851814845,80,LES
5881,0.8239304556732162,81,LES
5882,0.8333948954854594,82,LES
5883,0.8428394859471428,83,LES
5884,0.8522635975368641,84,LES
5885,0.8616654448191979,85,LES
5886,0.8710587468044502,86,LES
5887,0.8804051697042856,87,LES
5888,0.8897462092713252,88,LES
5889,0.8990797612570521,89,LES
5890,0.9083815696615816,90,LES
5891,0.9176757145700848,91,LES
5892,0.9269633485880918,92,LES
5893,0.9361436618717137,93,LES
5894,0.9452981316792655,94,LES
5895,0.9544501539856266,95,LES
5896,0.963595689084402,96,LES
5897,0.972732215394842,97,LES
5898,0.981831423024347,98,LES
5899,0.9909207889279382,99,LES
5900,0.0,0,LES
5901,0.011374268599777897,1,LES
5902,0.022707128033410545,2,LES
5903,0.03391173948494687,3,LES
5904,0.04509172015829038,4,LES
5905,0.05623202933598086,5,LES
5906,0.06736908121352178,6,LES
5907,0.07841619593372158,7,LES
5908,0.08945852703532085,8,LES
5909,0.10045480306412524,9,LES
5910,0.11143202151711892,10,LES
5911,0.12237088259228428,11,LES
5912,0.13329542579476636,12,LES
5913,0.14417160611501229,13,LES
5914,0.15504617961711464,14,LES
5915,0.1657588297306565,15,LES
