,delta,tau,fname
553,0.0003243213574049828,53,LES
554,0.00031797039086333106,54,LES
555,0.00031690083286689677,55,LES
556,0.000301858054106146,56,LES
557,0.0003015652110295925,57,LES
558,0.00029514478044635387,58,LES
559,0.0002942836107714004,59,LES
560,0.00028785352423862503,60,LES
561,0.0002715660800560187,61,LES
562,0.0002544634882944976,62,LES
563,0.00025385145697362147,63,LES
564,0.00025331051768309303,64,LES
565,0.00025326600364360146,65,LES
566,0.00025153178022100265,66,LES
567,0.00024842131924847637,67,LES
568,0.00023860757429600528,68,LES
569,0.00023771251577806463,69,LES
570,0.00023022157577863976,70,LES
571,0.00022635972679844863,71,LES
572,0.00022340987308905373,72,LES
573,0.00022232110610547723,73,LES
574,0.00021624953619372338,74,LES
575,0.00020935445195664475,75,LES
576,0.00020032395461104996,76,LES
577,0.0001985394226098344,77,LES
578,0.00018303423579231934,78,LES
579,0.0001825415187471281,79,LES
580,0.00016596717239076065,80,LES
581,0.000163023421977616,81,LES
582,0.00016038424951877775,82,LES
583,0.00015811674531163462,83,LES
584,0.000156955099433977,84,LES
585,0.0001524801891292043,85,LES
586,0.00014466989020614049,86,LES
587,0.0001443794572922676,87,LES
588,0.00014265115805171976,88,LES
589,0.00014195277965914151,89,LES
590,0.00013942731419655285,90,LES
591,0.00013786215750591653,91,LES
592,0.00013776491893567483,92,LES
593,0.00012922770268836966,93,LES
594,0.0001244329958130662,94,LES
595,0.00012366260185200524,95,LES
596,0.00011521331096169736,96,LES
597,0.00010710611751310739,97,LES
598,8.398327419023638e-05,98,LES
599,8.327199335642528e-05,99,LES
600,0.1712770258859948,0,LES
601,0.11890783256416092,1,LES
602,0.10628617613006765,2,LES
603,0.09170049846092605,3,LES
604,0.0738255759243175,4,LES
605,0.0727354842356104,5,LES
606,0.06941844293173369,6,LES
607,0.061335548034931846,7,LES
608,0.0480525859535402,8,LES
609,0.02948249043373602,9,LES
610,0.01820598253101476,10,LES
611,0.011632067152983431,11,LES
612,0.01051181107664412,12,LES
613,0.0090544144851105,13,LES
614,0.007589538371470104,14,LES
615,0.007051962928049136,15,LES
616,0.005787185091962783,16,LES
617,0.0057837073763362164,17,LES
618,0.005126985920688878,18,LES
619,0.004865604045377421,19,LES
620,0.00449536965830479,20,LES
621,0.003832650502974556,21,LES
622,0.003698288628666246,22,LES
623,0.0028139323101271907,23,LES
624,0.0025395686613113935,24,LES
625,0.0024938359824698848,25,LES
626,0.0023116782843373043,26,LES
627,0.0022483037432609993,27,LES
628,0.0021290530766731523,28,LES
629,0.0020244638988716835,29,LES
630,0.0017776691629497556,30,LES
631,0.0017775953090754435,31,LES
632,0.001519023229141064,32,LES
633,0.0014625430046768387,33,LES
634,0.0014615398057603352,34,LES
635,0.0012576272808810028,35,LES
636,0.001244825734760877,36,LES
637,0.001166945733319831,37,LES
638,0.0011177085164185197,38,LES
639,0.0010355611136102516,39,LES
640,0.0010306747669744795,40,LES
641,0.001003768695883254,41,LES
642,0.000988057759049509,42,LES
643,0.0009682443129344129,43,LES
644,0.0009674930983483855,44,LES
