,delta,tau,fname
546,0.4838794971168525,46,Shuffle
547,0.49393653083712075,47,Shuffle
548,0.503991799986473,48,Shuffle
549,0.5140438871132299,49,Shuffle
550,0.5240676515695983,50,Shuffle
551,0.5340844304730274,51,Shuffle
552,0.5440857932358528,52,Shuffle
553,0.5540516918530219,53,Shuffle
554,0.5639973014126018,54,Shuffle
555,0.5739393757132433,55,Shuffle
556,0.5838705830615716,56,Shuffle
557,0.5938000266577895,57,Shuffle
558,0.6036721184230271,58,Shuffle
559,0.6135324135019911,59,Shuffle
560,0.6233778293126762,60,Shuffle
561,0.6332094606820898,61,Shuffle
562,0.6430333044949473,62,Shuffle
563,0.6528484362674425,63,Shuffle
564,0.6626578050191356,64,Shuffle
565,0.6724473482377507,65,Shuffle
566,0.6822294542659144,66,Shuffle
567,0.6919678985090866,67,Shuffle
568,0.7016842217615727,68,Shuffle
569,0.7113811119648008,69,Shuffle
570,0.7210584163232864,70,Shuffle
571,0.7307009548426074,71,Shuffle
572,0.7403421881676168,72,Shuffle
573,0.7499585212320563,73,Shuffle
574,0.7595513651127145,74,Shuffle
575,0.7691394922492705,75,Shuffle
576,0.7787060282686241,76,Shuffle
577,0.7882716196247413,77,Shuffle
578,0.7978248042128244,78,Shuffle
579,0.8073727685579019,79,Shuffle
580,0.8169106368014893,80,Shuffle
581,0.8264475222866434,81,Shuffle
582,0.8359559839415166,82,Shuffle
583,0.8454182306587555,83,Shuffle
584,0.8548682100704903,84,Shuffle
585,0.8643143414628605,85,Shuffle
586,0.8736290467116294,86,Shuffle
587,0.8828646552085831,87,Shuffle
588,0.8920988442390985,88,Shuffle
589,0.9013144388374632,89,Shuffle
590,0.910521238813531,90,Shuffle
591,0.9197159922671492,91,Shuffle
592,0.9288881522330327,92,Shuffle
593,0.9379509035728685,93,Shuffle
594,0.9469550424108509,94,Shuffle
595,0.9559368767018762,95,Shuffle
596,0.964879867749064,96,Shuffle
597,0.9737215602988862,97,Shuffle
598,0.982555028501155,98,Shuffle
599,0.9913126414135327,99,Shuffle
600,0.0,0,Shuffle
601,0.01544040116222767,1,Shuffle
602,0.02666071233146417,2,Shuffle
603,0.03786339154749608,3,Shuffle
604,0.04886859210061248,4,Shuffle
605,0.05986566424312667,5,Shuffle
606,0.07085702536044661,6,Shuffle
607,0.08181517760754833,7,Shuffle
608,0.09263652592067455,8,Shuffle
609,0.10344796345627613,9,Shuffle
610,0.11410547490197481,10,Shuffle
611,0.12474911921936764,11,Shuffle
612,0.13537248885743608,12,Shuffle
613,0.14594769282989156,13,Shuffle
614,0.1565112027358028,14,Shuffle
615,0.16703654569252677,15,Shuffle
616,0.177560893848015,16,Shuffle
617,0.18806653504735785,17,Shuffle
618,0.19854950629596302,18,Shuffle
619,0.20903181579074218,19,Shuffle
620,0.2195098092748873,20,Shuffle
621,0.2299876107574943,21,Shuffle
622,0.24040583352004868,22,Shuffle
623,0.25080682077343536,23,Shuffle
624,0.2611983129649451,24,Shuffle
625,0.271547718124965,25,Shuffle
626,0.2818791516375201,26,Shuffle
627,0.29220175256878206,27,Shuffle
628,0.3025158096570149,28,Shuffle
629,0.3128050109464927,29,Shuffle
630,0.32308461637267144,30,Shuffle
631,0.3333375688141318,31,Shuffle
632,0.3435638140755344,32,Shuffle
633,0.35376037902431884,33,Shuffle
634,0.3639479492056952,34,Shuffle
635,0.37412614973037334,35,Shuffle
636,0.384289775832717,36,Shuffle
637,0.3944516759648904,37,Shuffle
638,0.404601040056158,38,Shuffle
639,0.41474258625232474,39,Shuffle
640,0.4248734892920754,40,Shuffle
641,0.43500327162198565,41,Shuffle
642,0.44510586890198806,42,Shuffle
643,0.45518361184783107,43,Shuffle
644,0.46525968640636717,44,Shuffle
645,0.47532628885524814,45,Shuffle
646,0.48537074457146134,46,Shuffle
647,0.495392007047192,47,Shuffle
