,treatment,score,dimention
309,LES,0.5054134234083678,37
310,LES,0.5081530262146368,38
311,LES,0.5142442596026036,39
312,LES,0.5143680993334584,40
313,LES,0.5156122619085567,41
314,LES,0.5176300090047846,42
315,LES,0.5116732773461975,43
316,LES,0.5136611814702563,44
317,LES,0.5121094885588382,45
318,LES,0.5123217962058351,46
319,LES,0.5122831388259512,47
320,LES,0.5130892791972042,48
321,LES,0.5119380299994944,49
322,LES,0.5114152738676342,50
323,LES,0.5124720394788354,51
324,LES,0.5117617839654932,52
325,LES,0.5119440999559328,53
326,LES,0.5117038897764323,54
327,LES,0.5122469352930747,55
328,LES,0.5147529588777677,56
329,LES,0.5153686647288626,57
330,LES,0.5161067736818521,58
331,LES,0.5158938635429943,59
332,LES,0.5167327782592778,60
333,LES,0.5169879904601709,61
334,LES,0.5174174795792261,62
335,LES,0.5166672302007128,63
336,LES,0.5149705304863241,64
337,LES,0.5155197285039144,65
338,LES,0.5162029455527944,66
339,LES,0.5161851543662322,67
340,SHM,,0
341,SHM,-0.0726917929985691,1
342,SHM,0.018495557198515367,2
343,SHM,-0.010259866405013751,3
344,SHM,0.0026055736458603374,4
345,SHM,0.14562691417978746,5
346,SHM,0.18937023077080528,6
347,SHM,0.18884903693361288,7
348,SHM,0.21004934250084706,8
349,SHM,0.20376172399863912,9
350,SHM,0.19362289072834393,10
351,SHM,0.20268745849498515,11
352,SHM,0.21146536787799042,12
353,SHM,0.208399178732801,13
354,SHM,0.20980247650486217,14
355,SHM,0.21468564092027886,15
356,SHM,0.20968472757575896,16
357,SHM,0.211697502675539,17
358,SHM,0.21958762016707756,18
359,SHM,0.20785208658684207,19
360,SHM,0.20574401751915883,20
361,SHM,0.20719261737481065,21
362,SHM,0.20525917031283414,22
363,SHM,0.2044381316010193,23
364,SHM,0.20818088558449577,24
365,SHM,0.20659058660525975,25
366,SHM,0.2070344785519853,26
367,SHM,0.2131125195348723,27
368,SHM,0.21334813089981863,28
369,SHM,0.21064110285168303,29
370,SHM,0.20987920630559342,30
371,SHM,0.20612817527464355,31
372,SHM,0.20605585820407246,32
373,SHM,0.20601492120925147,33
374,SHM,0.2066723527170018,34
375,SHM,0.20789152868828642,35
376,SHM,0.2097420368754106,36
377,SHM,0.21265371976893743,37
378,SHM,0.2141447467312153,38
379,SHM,0.2115311880853018,39
380,SHM,0.2100544706209715,40
381,SHM,0.21188039913030432,41
382,SHM,0.21156469412310897,42
383,SHM,0.21213172319317497,43
384,SHM,0.21327513714427726,44
385,SHM,0.21562031000057735,45
386,SHM,0.21275642187895683,46
387,SHM,0.21524980414676054,47
388,SHM,0.21213163798826973,48
389,SHM,0.2097478372812689,49
390,SHM,0.20797293082585766,50
391,SHM,0.21011413130235523,51
392,SHM,0.21027905204132846,52
393,SHM,0.20807685623991312,53
394,SHM,0.20778145238006995,54
395,SHM,0.20670571021855444,55
396,SHM,0.20709353887836468,56
397,SHM,0.2075636479003823,57
398,SHM,0.21186350151067457,58
399,SHM,0.21383143492482448,59
400,SHM,0.21704104659032397,60
401,SHM,0.21895420917353103,61
402,SHM,0.22008381906467667,62
403,SHM,0.22139905802522186,63
404,SHM,0.2181538000560047,64
405,SHM,0.22076215809934807,65
406,SHM,0.22437143358031586,66
407,SHM,0.22286690707572998,67
408,LES,0.32936797798156126,0
409,LES,0.47737305591907586,1
410,LES,0.5056683097112131,2
411,LES,0.5642188322599262,3
412,LES,0.5237133342822717,4
413,LES,0.5233328006967847,5
414,LES,0.5361389659638288,6
415,LES,0.5440062539888317,7
416,LES,0.5413637580280196,8
417,LES,0.5437677110364214,9
418,LES,0.5573977113416386,10
419,LES,0.5608946256532679,11
420,LES,0.5690155176204412,12
421,LES,0.5698220655729428,13
422,LES,0.5716312854807173,14
423,LES,0.573960546520198,15
424,LES,0.5722940382863608,16
425,LES,0.5736323140781747,17
426,LES,0.5715229287650878,18
427,LES,0.5726722065410507,19
428,LES,0.5718154930414183,20
429,LES,0.5727896184946727,21
430,LES,0.5707725999327056,22
431,LES,0.5706196973739913,23
432,LES,0.568852302976951,24
433,LES,0.5702967707456692,25
434,LES,0.5695185517818091,26
435,LES,0.5687098864210509,27
436,LES,0.5680774916618683,28
437,LES,0.568308053337096,29
438,LES,0.5643770600025608,30
439,LES,0.5640590584103593,31
440,LES,0.5612406691652043,32
441,LES,0.5589072663691366,33
442,LES,0.5563940660813592,34
443,LES,0.5526225202536902,35
444,LES,0.5522040630582771,36
445,LES,0.5495950923681384,37
446,LES,0.5478674175289231,38
