,size,treatment,animal,dimension,Embedding
5352,-16.10406565023816,LES,10,43,body
5353,-16.307812125220934,LES,10,44,body
5354,-16.334841524338433,LES,10,45,body
5355,-16.303677410967424,LES,10,46,body
5356,-17.41686395459457,LES,10,47,body
5357,-16.0065058757563,LES,10,48,body
5358,-16.382510424018356,LES,10,49,body
5359,-16.322781958145107,LES,10,50,body
5360,-16.251801209867626,LES,10,51,body
5361,-16.825476289924946,LES,10,52,body
5362,-16.80203124175566,LES,10,53,body
5363,-16.601797592742905,LES,10,54,body
5364,-16.177220899957216,LES,10,55,body
5365,-17.2545107269187,LES,10,56,body
5366,-16.73777505193529,LES,10,57,body
5367,-16.372869521637117,LES,10,58,body
5368,-16.781734337328203,LES,10,59,body
5369,0.9074290823823001,LES,10,1,head
5370,-2.5267769763778993,LES,10,2,head
5371,-3.017879813768307,LES,10,3,head
5372,-2.650297039762124,LES,10,4,head
5373,-3.5270679114322925,LES,10,5,head
5374,-2.6735267686062194,LES,10,6,head
5375,-3.9222287854422273,LES,10,7,head
5376,-4.694200154642471,LES,10,8,head
5377,-5.623483675258176,LES,10,9,head
5378,-5.945465581791651,LES,10,10,head
5379,-8.054329157921622,LES,10,11,head
5380,-9.42793164663772,LES,10,12,head
5381,-8.784714989527668,LES,10,13,head
5382,-8.676847035682329,LES,10,14,head
5383,-9.099216575750924,LES,10,15,head
5384,-9.570338437951671,LES,10,16,head
5385,-10.021809359597436,LES,10,17,head
5386,-10.192605428714453,LES,10,18,head
5387,-11.824103695189883,LES,10,19,head
5388,-12.421411146579407,LES,10,20,head
5389,-11.144049825435388,LES,10,21,head
5390,-11.683891142550115,LES,10,22,head
5391,-11.59003991362332,LES,10,23,head
5392,-12.531106119173156,LES,10,24,head
5393,-12.063443790090684,LES,10,25,head
5394,-12.289199483294475,LES,10,26,head
5395,-11.24327977332952,LES,10,27,head
5396,-12.433071654865152,LES,10,28,head
5397,-13.753680367578673,LES,10,29,head
5398,-13.234635078904581,LES,10,30,head
5399,-12.762152073874049,LES,10,31,head
5400,-11.816609510853821,LES,10,32,head
5401,-12.459316923447568,LES,10,33,head
5402,-13.03556315907025,LES,10,34,head
5403,-12.109468081504179,LES,10,35,head
5404,-14.28892337012248,LES,10,36,head
5405,-14.126505230294969,LES,10,37,head
5406,-13.645142909569044,LES,10,38,head
5407,-13.786919058743418,LES,10,39,head
5408,-12.634668197505087,LES,10,40,head
5409,-13.526888993241982,LES,10,41,head
5410,-13.86048694957289,LES,10,42,head
5411,-14.555443390249645,LES,10,43,head
5412,-15.054232285386098,LES,10,44,head
5413,-14.290423683123782,LES,10,45,head
5414,-14.184149583022887,LES,10,46,head
5415,-14.410463800564637,LES,10,47,head
5416,-14.545834612857735,LES,10,48,head
5417,-14.487462245747519,LES,10,49,head
5418,-15.585194327335596,LES,10,50,head
5419,-15.710241286844834,LES,10,51,head
5420,-15.201668796166228,LES,10,52,head
5421,-15.172990248878795,LES,10,53,head
5422,-14.552564722775559,LES,10,54,head
5423,-14.716829345129714,LES,10,55,head
5424,-14.717650047240399,LES,10,56,head
5425,-15.32329094063903,LES,10,57,head
5426,-15.10151915474333,LES,10,58,head
5427,-15.282260925994978,LES,10,59,head
5428,2.5365841639323676,LES,10,1,Combined
5429,0.37667135238674293,LES,10,2,Combined
5430,0.41012053327658926,LES,10,3,Combined
5431,-0.5750338512255816,LES,10,4,Combined
5432,-0.45271597758044124,LES,10,5,Combined
5433,-0.3034697238632908,LES,10,6,Combined
5434,-2.9877819141905584,LES,10,7,Combined
5435,-1.5646473371435399,LES,10,8,Combined
5436,-2.064678493549718,LES,10,9,Combined
5437,-3.2165693137088374,LES,10,10,Combined
5438,-2.8261020222351534,LES,10,11,Combined
5439,-3.524239330287314,LES,10,12,Combined
5440,-5.599120722488635,LES,10,13,Combined
5441,-5.317850458650921,LES,10,14,Combined
5442,-4.359027824909841,LES,10,15,Combined
5443,-5.904226822553962,LES,10,16,Combined
5444,-5.653236363800298,LES,10,17,Combined
5445,-7.111802974471119,LES,10,18,Combined
5446,-6.59950892180982,LES,10,19,Combined
5447,-7.053726814296867,LES,10,20,Combined
5448,-8.106528276969259,LES,10,21,Combined
5449,-10.086964711245685,LES,10,22,Combined
5450,-10.277956701335278,LES,10,23,Combined
5451,-8.99090438342667,LES,10,24,Combined
5452,-7.401346299494792,LES,10,25,Combined
5453,-10.0147381023624,LES,10,26,Combined
5454,-10.827408152858881,LES,10,27,Combined
5455,-10.88049165249232,LES,10,28,Combined
5456,-11.841823231901776,LES,10,29,Combined
5457,-8.721959653555004,LES,10,30,Combined
5458,-8.553103717359882,LES,10,31,Combined
5459,-8.846244738659523,LES,10,32,Combined
5460,-11.027926672318335,LES,10,33,Combined
5461,-14.199352865152335,LES,10,34,Combined
5462,-14.174617016072265,LES,10,35,Combined
5463,-12.706273751939616,LES,10,36,Combined
5464,-13.916743863859967,LES,10,37,Combined
5465,-13.171755890246207,LES,10,38,Combined
5466,-14.03780862430905,LES,10,39,Combined
5467,-13.151140748332153,LES,10,40,Combined
5468,-10.376576206274892,LES,10,41,Combined
5469,-13.729257007397928,LES,10,42,Combined
5470,-13.217538715324508,LES,10,43,Combined
5471,-13.927195134024952,LES,10,44,Combined
5472,-14.974441955881653,LES,10,45,Combined
5473,-15.01279270562152,LES,10,46,Combined
5474,-14.231306851344643,LES,10,47,Combined
5475,-13.375703342518438,LES,10,48,Combined
5476,-11.168458784412541,LES,10,49,Combined
5477,-13.933047749778567,LES,10,50,Combined
5478,-14.912291132215378,LES,10,51,Combined
5479,-11.720671832511774,LES,10,52,Combined
5480,-12.723547865239269,LES,10,53,Combined
5481,-11.707361565532212,LES,10,54,Combined
5482,-15.939298711086225,LES,10,55,Combined
5483,-16.293328289927842,LES,10,56,Combined
5484,-15.706208561509477,LES,10,57,Combined
5485,-15.694569567930841,LES,10,58,Combined
5486,-14.739396058923582,LES,10,59,Combined
5487,2.446034334399498,SHM,31,1,body
5488,1.6164025157332387,SHM,31,2,body
5489,0.854430162505452,SHM,31,3,body
5490,0.17161085609037885,SHM,31,4,body
5491,0.004449885268734103,SHM,31,5,body
5492,0.05276313586101834,SHM,31,6,body
5493,-0.2492876082044042,SHM,31,7,body
5494,-0.6982652576163553,SHM,31,8,body
5495,-1.6277223940461496,SHM,31,9,body
5496,-2.6049895074204774,SHM,31,10,body
5497,-3.857686430656634,SHM,31,11,body
5498,-3.8993297549572525,SHM,31,12,body
5499,-4.068561555408495,SHM,31,13,body
5500,-4.946648552895541,SHM,31,14,body
5501,-4.775264318135431,SHM,31,15,body
5502,-4.867162080140433,SHM,31,16,body
5503,-6.2131632782056645,SHM,31,17,body
5504,-6.732641826949423,SHM,31,18,body
5505,-6.173273464440744,SHM,31,19,body
5506,-6.519821178745094,SHM,31,20,body
5507,-6.896522908021285,SHM,31,21,body
5508,-6.876297034638361,SHM,31,22,body
5509,-7.0902469489843165,SHM,31,23,body
5510,-7.553397427435974,SHM,31,24,body
5511,-7.662867600782028,SHM,31,25,body
5512,-7.956005457172437,SHM,31,26,body
5513,-7.8779485042963024,SHM,31,27,body
5514,-7.841266513229145,SHM,31,28,body
5515,-7.768388839190194,SHM,31,29,body
5516,-7.780101353718404,SHM,31,30,body
5517,-8.524460120546507,SHM,31,31,body
5518,-8.566270801987683,SHM,31,32,body
5519,-8.57070883629191,SHM,31,33,body
5520,-8.528616339867266,SHM,31,34,body
5521,-8.61021636248913,SHM,31,35,body
5522,-8.866420291749954,SHM,31,36,body
5523,-8.900418368112424,SHM,31,37,body
5524,-9.00522396211375,SHM,31,38,body
5525,-9.006806899304378,SHM,31,39,body
5526,-9.469746700238673,SHM,31,40,body
5527,-9.674163497971756,SHM,31,41,body
5528,-9.625911536625011,SHM,31,42,body
5529,-10.301127733418255,SHM,31,43,body
5530,-10.250309769966993,SHM,31,44,body
5531,-10.308729254723957,SHM,31,45,body
5532,-10.284715318817957,SHM,31,46,body
5533,-10.795132724163283,SHM,31,47,body
5534,-10.93100605731657,SHM,31,48,body
5535,-10.396175369312553,SHM,31,49,body
5536,-10.450943097272253,SHM,31,50,body
5537,-10.601404136870372,SHM,31,51,body
5538,-10.53442630491477,SHM,31,52,body
5539,-10.581950853005186,SHM,31,53,body
5540,-10.914873651128898,SHM,31,54,body
5541,-10.901539780370266,SHM,31,55,body
5542,-10.97226075779219,SHM,31,56,body
5543,-11.27180549563783,SHM,31,57,body
5544,-11.300488026331644,SHM,31,58,body
5545,-11.151767126609789,SHM,31,59,body
5546,0.577935606117882,SHM,31,1,head
5547,0.26830821045363895,SHM,31,2,head
5548,-1.3674789914935208,SHM,31,3,head
5549,-1.3449532995253441,SHM,31,4,head
5550,-1.281833497545943,SHM,31,5,head
5551,-1.7599493835996658,SHM,31,6,head
5552,-1.984400062129408,SHM,31,7,head
5553,-2.4241885052223977,SHM,31,8,head
5554,-3.0416595051447657,SHM,31,9,head
5555,-3.7990307841379773,SHM,31,10,head
5556,-4.506882145606858,SHM,31,11,head
5557,-4.9521387942293735,SHM,31,12,head
5558,-4.908586324985922,SHM,31,13,head
5559,-4.762326405594899,SHM,31,14,head
5560,-4.744431302896639,SHM,31,15,head
5561,-5.443040829748351,SHM,31,16,head
5562,-5.550666903762003,SHM,31,17,head
5563,-4.8701562477202875,SHM,31,18,head
5564,-5.1793167923568015,SHM,31,19,head
5565,-5.358590255307025,SHM,31,20,head
5566,-5.588983003311361,SHM,31,21,head
5567,-6.302945234301971,SHM,31,22,head
5568,-6.402526405795742,SHM,31,23,head
5569,-6.158706437020386,SHM,31,24,head
5570,-6.310410982792903,SHM,31,25,head
5571,-6.66994487050809,SHM,31,26,head
5572,-6.780834228419563,SHM,31,27,head
5573,-6.731683950706263,SHM,31,28,head
5574,-6.472222258643933,SHM,31,29,head
5575,-6.602952344006725,SHM,31,30,head
5576,-7.525100889920598,SHM,31,31,head
5577,-8.1568657627223,SHM,31,32,head
5578,-7.47862087085995,SHM,31,33,head
5579,-7.35936603364793,SHM,31,34,head
5580,-7.509718382253352,SHM,31,35,head
5581,-7.35172575062311,SHM,31,36,head
5582,-7.753569428030011,SHM,31,37,head
5583,-7.778840807446204,SHM,31,38,head
5584,-7.809341858428943,SHM,31,39,head
5585,-7.346245833329603,SHM,31,40,head
5586,-7.643670371291722,SHM,31,41,head
5587,-8.799883100657123,SHM,31,42,head
5588,-7.673332245287297,SHM,31,43,head
5589,-7.74996970026019,SHM,31,44,head
5590,-8.043887721759669,SHM,31,45,head
5591,-8.147657392536889,SHM,31,46,head
5592,-8.147326895992254,SHM,31,47,head
5593,-8.358973915377112,SHM,31,48,head
5594,-8.693353391341493,SHM,31,49,head
5595,-8.48733112147036,SHM,31,50,head
5596,-8.314856837686257,SHM,31,51,head
5597,-8.60134830285882,SHM,31,52,head
5598,-8.681451051443148,SHM,31,53,head
5599,-8.700756593812255,SHM,31,54,head
5600,-8.936551826423154,SHM,31,55,head
5601,-9.626022145483015,SHM,31,56,head
5602,-9.613854124638095,SHM,31,57,head
5603,-9.413358878792513,SHM,31,58,head
5604,-9.509045986754003,SHM,31,59,head
5605,2.4404505413131456,SHM,31,1,Combined
5606,1.6360144764877236,SHM,31,2,Combined
5607,0.848996985922933,SHM,31,3,Combined
5608,0.13251212597964918,SHM,31,4,Combined
5609,0.1881797210176687,SHM,31,5,Combined
5610,-0.06715073154203266,SHM,31,6,Combined
5611,-0.2554928410108711,SHM,31,7,Combined
5612,-1.7585941072831175,SHM,31,8,Combined
5613,-0.684082652659235,SHM,31,9,Combined
5614,-1.5628695507808068,SHM,31,10,Combined
5615,-1.876227191779524,SHM,31,11,Combined
5616,-2.704531943321876,SHM,31,12,Combined
5617,-4.2007704633301906,SHM,31,13,Combined
5618,-3.841787498652241,SHM,31,14,Combined
5619,-4.030700416754584,SHM,31,15,Combined
5620,-4.503392068350778,SHM,31,16,Combined
5621,-4.545093439024391,SHM,31,17,Combined
5622,-3.904359567806135,SHM,31,18,Combined
5623,-4.109193045444028,SHM,31,19,Combined
5624,-4.443568125471131,SHM,31,20,Combined
5625,-5.040724527514473,SHM,31,21,Combined
5626,-5.189613922410325,SHM,31,22,Combined
5627,-5.275002332737349,SHM,31,23,Combined
5628,-4.789039432662808,SHM,31,24,Combined
5629,-4.9856681689143505,SHM,31,25,Combined
5630,-5.757148876263623,SHM,31,26,Combined
5631,-6.099795711551454,SHM,31,27,Combined
5632,-6.42112399268996,SHM,31,28,Combined
5633,-6.544500094809906,SHM,31,29,Combined
5634,-6.766905499693465,SHM,31,30,Combined
5635,-6.4210472956905535,SHM,31,31,Combined
5636,-6.365095636125759,SHM,31,32,Combined
5637,-6.914584549857717,SHM,31,33,Combined
5638,-6.8086997075462135,SHM,31,34,Combined
5639,-7.6033474776478664,SHM,31,35,Combined
5640,-7.676261681809726,SHM,31,36,Combined
5641,-6.959380183004069,SHM,31,37,Combined
5642,-6.858972985429494,SHM,31,38,Combined
5643,-6.851697107322644,SHM,31,39,Combined
5644,-6.87160197877592,SHM,31,40,Combined
5645,-7.48840639947814,SHM,31,41,Combined
5646,-7.352730859365459,SHM,31,42,Combined
5647,-7.417525036281763,SHM,31,43,Combined
5648,-7.623979618777498,SHM,31,44,Combined
5649,-7.916235844945967,SHM,31,45,Combined
5650,-7.511815453544476,SHM,31,46,Combined
5651,-7.67179950111634,SHM,31,47,Combined
5652,-8.18654361965658,SHM,31,48,Combined
5653,-8.090357233689181,SHM,31,49,Combined
5654,-7.817074312056158,SHM,31,50,Combined
5655,-7.816896351695232,SHM,31,51,Combined
5656,-8.343913938388567,SHM,31,52,Combined
5657,-8.130912859326628,SHM,31,53,Combined
5658,-8.297163374861288,SHM,31,54,Combined
5659,-9.196663384476137,SHM,31,55,Combined
5660,-8.430177177109625,SHM,31,56,Combined
5661,-8.438607390001993,SHM,31,57,Combined
5662,-8.744927386597722,SHM,31,58,Combined
5663,-8.779813656931337,SHM,31,59,Combined
5664,1.2691065123283356,LID,22,1,body
5665,0.2436758900575575,LID,22,2,body
5666,0.6910795081157712,LID,22,3,body
5667,0.30457869025754775,LID,22,4,body
5668,0.45150336347635495,LID,22,5,body
5669,0.052574952134261575,LID,22,6,body
5670,0.19791490707969484,LID,22,7,body
5671,-0.0768473225456818,LID,22,8,body
5672,-1.5630946296987873,LID,22,9,body
5673,-0.5179171588143036,LID,22,10,body
5674,-3.9061938079199714,LID,22,11,body
5675,-2.733266962305669,LID,22,12,body
5676,-5.316442551951117,LID,22,13,body
5677,-5.667279705080619,LID,22,14,body
5678,-6.715949310349664,LID,22,15,body
5679,-6.23877339093151,LID,22,16,body
5680,-4.786090709099768,LID,22,17,body
5681,-6.213560279191452,LID,22,18,body
5682,-6.783574228147639,LID,22,19,body
5683,-6.262471078756445,LID,22,20,body
5684,-7.641551082249832,LID,22,21,body
5685,-6.267525264632977,LID,22,22,body
5686,-7.664844002761392,LID,22,23,body
5687,-6.9852475542585655,LID,22,24,body
5688,-8.8716276360478,LID,22,25,body
5689,-7.817254324275768,LID,22,26,body
5690,-8.279579398956255,LID,22,27,body
5691,-8.071635339894037,LID,22,28,body
5692,-8.50545550211098,LID,22,29,body
5693,-8.91197949000074,LID,22,30,body
5694,-9.450302722664114,LID,22,31,body
5695,-9.825699410871307,LID,22,32,body
5696,-9.100227215750259,LID,22,33,body
5697,-9.489581980567907,LID,22,34,body
5698,-9.48530810194544,LID,22,35,body
5699,-10.427897438808921,LID,22,36,body
5700,-10.251149500873375,LID,22,37,body
5701,-8.573834385478525,LID,22,38,body
5702,-9.72135829914499,LID,22,39,body
5703,-9.746151997258625,LID,22,40,body
5704,-10.198019091394785,LID,22,41,body
5705,-9.6591554027546,LID,22,42,body
5706,-10.647992605364289,LID,22,43,body
5707,-11.132904657721152,LID,22,44,body
5708,-11.070957070657098,LID,22,45,body
5709,-10.429615861925532,LID,22,46,body
5710,-11.389189696068346,LID,22,47,body
5711,-11.484687328849136,LID,22,48,body
5712,-10.436089329568148,LID,22,49,body
5713,-11.53042111045781,LID,22,50,body
5714,-11.052471172598164,LID,22,51,body
5715,-11.221658816499716,LID,22,52,body
5716,-11.21564899728747,LID,22,53,body
5717,-11.147972314274819,LID,22,54,body
5718,-10.705476862893313,LID,22,55,body
5719,-9.737844508907633,LID,22,56,body
5720,-10.684939382386093,LID,22,57,body
5721,-11.143953121403953,LID,22,58,body
5722,-11.275488872738158,LID,22,59,body
5723,1.1744131980024033,LID,22,1,head
5724,-1.2461525049952618,LID,22,2,head
5725,-2.319539050953918,LID,22,3,head
5726,-2.846449034996374,LID,22,4,head
5727,-3.485176906098065,LID,22,5,head
5728,-3.4980636189760186,LID,22,6,head
5729,-3.9197351778885796,LID,22,7,head
5730,-4.702558676581581,LID,22,8,head
5731,-5.174955956590132,LID,22,9,head
5732,-5.789618535629243,LID,22,10,head
5733,-6.24205718400646,LID,22,11,head
5734,-6.417323601715636,LID,22,12,head
5735,-6.942752200729176,LID,22,13,head
5736,-7.147198433942835,LID,22,14,head
5737,-7.622367097547811,LID,22,15,head
5738,-8.228658472611508,LID,22,16,head
5739,-7.682244047340534,LID,22,17,head
5740,-8.636553838129254,LID,22,18,head
5741,-9.350990521941092,LID,22,19,head
5742,-8.947522255162964,LID,22,20,head
5743,-9.09531218740234,LID,22,21,head
5744,-9.690779306813111,LID,22,22,head
5745,-10.653392271316012,LID,22,23,head
5746,-10.543771531639749,LID,22,24,head
5747,-10.051631212662839,LID,22,25,head
5748,-10.303510258365835,LID,22,26,head
5749,-10.711660234595094,LID,22,27,head
5750,-11.250455452922024,LID,22,28,head
5751,-11.415360268864623,LID,22,29,head
5752,-10.9840347465064,LID,22,30,head
5753,-11.365494041091276,LID,22,31,head
5754,-11.81928023179254,LID,22,32,head
5755,-12.009851372872777,LID,22,33,head
5756,-11.748568450726825,LID,22,34,head
5757,-11.713692022584572,LID,22,35,head
5758,-12.018967902895191,LID,22,36,head
5759,-12.038371449016058,LID,22,37,head
5760,-11.413588497251832,LID,22,38,head
5761,-12.62576346586526,LID,22,39,head
5762,-12.663136830087204,LID,22,40,head
5763,-12.670868203121488,LID,22,41,head
5764,-12.78908093553525,LID,22,42,head
5765,-12.881428476583702,LID,22,43,head
5766,-13.140828316573698,LID,22,44,head
5767,-13.007957541366478,LID,22,45,head
5768,-13.062948149465061,LID,22,46,head
5769,-13.316549939166254,LID,22,47,head
5770,-13.199993349577559,LID,22,48,head
5771,-14.05027978940167,LID,22,49,head
5772,-13.717512815873878,LID,22,50,head
5773,-13.0711341093928,LID,22,51,head
5774,-13.594068339086963,LID,22,52,head
5775,-13.739145954231486,LID,22,53,head
5776,-14.532940324648457,LID,22,54,head
5777,-14.101948145154683,LID,22,55,head
5778,-13.723331588728572,LID,22,56,head
5779,-13.790319143460396,LID,22,57,head
5780,-13.689358086584043,LID,22,58,head
5781,-13.746829345562178,LID,22,59,head
5782,1.4066037122733275,LID,22,1,Combined
5783,0.26043070245577604,LID,22,2,Combined
5784,0.5951180388067858,LID,22,3,Combined
5785,0.2222499210614154,LID,22,4,Combined
5786,0.4416374006853965,LID,22,5,Combined
5787,0.04228956132357173,LID,22,6,Combined
5788,0.37687379621863004,LID,22,7,Combined
5789,-0.9969552810039221,LID,22,8,Combined
5790,-0.25553217752777563,LID,22,9,Combined
5791,-1.5515453103193204,LID,22,10,Combined
5792,-0.6177827049615692,LID,22,11,Combined
5793,-3.050079417939719,LID,22,12,Combined
5794,-3.8533036734245334,LID,22,13,Combined
5795,-4.023672040423602,LID,22,14,Combined
5796,-4.405636477804995,LID,22,15,Combined
5797,-3.439398599763996,LID,22,16,Combined
5798,-3.1824242751817096,LID,22,17,Combined
5799,-5.1467531354664136,LID,22,18,Combined
5800,-5.355362252854372,LID,22,19,Combined
5801,-5.594722247797902,LID,22,20,Combined
5802,-5.546587443960838,LID,22,21,Combined
5803,-6.7099112710546605,LID,22,22,Combined
5804,-6.242901952109946,LID,22,23,Combined
5805,-6.552926854786711,LID,22,24,Combined
5806,-6.924264150937987,LID,22,25,Combined
5807,-4.978920668392124,LID,22,26,Combined
5808,-6.25777853076312,LID,22,27,Combined
5809,-6.8419460731360076,LID,22,28,Combined
5810,-6.896994961516568,LID,22,29,Combined
5811,-8.262897645939518,LID,22,30,Combined
5812,-6.35387511011083,LID,22,31,Combined
5813,-7.668399077934791,LID,22,32,Combined
5814,-8.051324785595606,LID,22,33,Combined
5815,-6.41630378122673,LID,22,34,Combined
5816,-7.7931211054807825,LID,22,35,Combined
5817,-8.910790199164017,LID,22,36,Combined
5818,-6.7525905234356465,LID,22,37,Combined
5819,-8.91348108143402,LID,22,38,Combined
5820,-7.87086384076384,LID,22,39,Combined
5821,-8.402134094324024,LID,22,40,Combined
5822,-8.435438551066198,LID,22,41,Combined
5823,-8.31915919549239,LID,22,42,Combined
5824,-8.557334076282132,LID,22,43,Combined
5825,-8.97649227620788,LID,22,44,Combined
5826,-9.600219366365973,LID,22,45,Combined
5827,-9.763904251800906,LID,22,46,Combined
5828,-10.07087938320239,LID,22,47,Combined
5829,-9.344048450350767,LID,22,48,Combined
5830,-8.865228281948093,LID,22,49,Combined
5831,-10.947174266702541,LID,22,50,Combined
5832,-9.559811240313213,LID,22,51,Combined
5833,-10.729749273850334,LID,22,52,Combined
5834,-9.62481598020888,LID,22,53,Combined
5835,-10.894215195864831,LID,22,54,Combined
5836,-10.682055204628687,LID,22,55,Combined
5837,-10.202050934205186,LID,22,56,Combined
5838,-10.01269953203991,LID,22,57,Combined
5839,-9.050504186499214,LID,22,58,Combined
5840,-9.088968609139881,LID,22,59,Combined
5841,1.2226838172356278,LES,S0,1,body
5842,0.7595581915180398,LES,S0,2,body
5843,1.640977387157747,LES,S0,3,body
5844,0.5965014386073495,LES,S0,4,body
5845,-0.83515458258065,LES,S0,5,body
5846,-1.0462790139487874,LES,S0,6,body
5847,-0.3233141872472918,LES,S0,7,body
5848,-2.0840928380977757,LES,S0,8,body
5849,-1.4838811020547031,LES,S0,9,body
5850,-3.8775364746863743,LES,S0,10,body
5851,-4.757520837003821,LES,S0,11,body
5852,-6.4902472355151515,LES,S0,12,body
5853,-8.229288329460752,LES,S0,13,body
5854,-7.8028084484186655,LES,S0,14,body
5855,-7.250065288458496,LES,S0,15,body
5856,-9.573981028911815,LES,S0,16,body
5857,-9.513502502157706,LES,S0,17,body
5858,-10.657054846486972,LES,S0,18,body
5859,-9.767014558179008,LES,S0,19,body
5860,-13.64082941236796,LES,S0,20,body
5861,-11.981145682441353,LES,S0,21,body
5862,-9.524419012514151,LES,S0,22,body
5863,-13.243115483507104,LES,S0,23,body
5864,-11.288772074727003,LES,S0,24,body
5865,-13.857459364656131,LES,S0,25,body
5866,-13.378797699137102,LES,S0,26,body
5867,-13.935245996412691,LES,S0,27,body
5868,-13.977858070079234,LES,S0,28,body
5869,-11.617633481502828,LES,S0,29,body
5870,-13.02801357864186,LES,S0,30,body
5871,-13.101984291729279,LES,S0,31,body
5872,-13.40725847983346,LES,S0,32,body
5873,-14.383890200608484,LES,S0,33,body
5874,-14.251776596581783,LES,S0,34,body
5875,-14.719374239943395,LES,S0,35,body
5876,-14.343144287447348,LES,S0,36,body
5877,-14.178329434206576,LES,S0,37,body
5878,-11.77686515003027,LES,S0,38,body
5879,-13.123562306458119,LES,S0,39,body
5880,-14.272247048374533,LES,S0,40,body
5881,-11.978345087866867,LES,S0,41,body
5882,-11.778827078472101,LES,S0,42,body
5883,-15.119848455583346,LES,S0,43,body
5884,-13.833896090491844,LES,S0,44,body
5885,-14.709206175934153,LES,S0,45,body
5886,-13.535294557432827,LES,S0,46,body
5887,-12.941254869152111,LES,S0,47,body
5888,-13.598795906368625,LES,S0,48,body
5889,-13.049245578645328,LES,S0,49,body
5890,-12.797837554549789,LES,S0,50,body
5891,-13.531537821065394,LES,S0,51,body
5892,-14.535874143580722,LES,S0,52,body
5893,-14.556948834118238,LES,S0,53,body
5894,-14.863496267366076,LES,S0,54,body
5895,-13.324723031792951,LES,S0,55,body
5896,-13.675585986932088,LES,S0,56,body
5897,-13.84877315292092,LES,S0,57,body
5898,-14.552628844825923,LES,S0,58,body
5899,-14.767822995876386,LES,S0,59,body
5900,0.42081415892656415,LES,S0,1,head
5901,-0.6363670286269867,LES,S0,2,head
5902,-0.7537213481842762,LES,S0,3,head
5903,-0.8849265522831454,LES,S0,4,head
5904,-3.082229768159596,LES,S0,5,head
5905,-3.3786256517600313,LES,S0,6,head
5906,-3.64462075590235,LES,S0,7,head
5907,-4.723592211353167,LES,S0,8,head
5908,-5.289823569416979,LES,S0,9,head
5909,-6.418983037068281,LES,S0,10,head
5910,-9.372559803222419,LES,S0,11,head
5911,-7.487172059455746,LES,S0,12,head
5912,-7.7569599500469755,LES,S0,13,head
5913,-9.365378236848407,LES,S0,14,head
5914,-9.944350438628712,LES,S0,15,head
5915,-9.652936462553187,LES,S0,16,head
5916,-8.523867712239033,LES,S0,17,head
5917,-10.251782030007995,LES,S0,18,head
5918,-10.340455701216971,LES,S0,19,head
5919,-10.863852362983648,LES,S0,20,head
5920,-9.776628852552532,LES,S0,21,head
5921,-10.109810959237324,LES,S0,22,head
5922,-9.932653526776011,LES,S0,23,head
5923,-11.668762525145986,LES,S0,24,head
5924,-11.431181650110375,LES,S0,25,head
5925,-11.160473051019201,LES,S0,26,head
5926,-12.738590182771958,LES,S0,27,head
5927,-11.803714039938699,LES,S0,28,head
5928,-13.489482676789974,LES,S0,29,head
5929,-12.48519669438717,LES,S0,30,head
5930,-12.520107169728291,LES,S0,31,head
5931,-12.444514426920524,LES,S0,32,head
5932,-12.500123262536508,LES,S0,33,head
5933,-12.601065970767308,LES,S0,34,head
5934,-13.190107473986966,LES,S0,35,head
5935,-13.56985027768211,LES,S0,36,head
5936,-13.587782704187186,LES,S0,37,head
5937,-13.137588224010742,LES,S0,38,head
5938,-13.455798923698019,LES,S0,39,head
5939,-13.573547226933016,LES,S0,40,head
5940,-14.44219860303565,LES,S0,41,head
5941,-14.016402337745951,LES,S0,42,head
5942,-14.540093009197408,LES,S0,43,head
5943,-15.059582481311985,LES,S0,44,head
5944,-13.709641291927229,LES,S0,45,head
5945,-13.892921858471245,LES,S0,46,head
5946,-13.387829195035703,LES,S0,47,head
5947,-15.179931277865887,LES,S0,48,head
5948,-14.9492192584767,LES,S0,49,head
5949,-14.710662256990826,LES,S0,50,head
5950,-14.707376059328617,LES,S0,51,head
5951,-14.251552814267482,LES,S0,52,head
5952,-15.712163222609568,LES,S0,53,head
5953,-13.145084366342676,LES,S0,54,head
5954,-14.752506247534273,LES,S0,55,head
5955,-15.294777364583537,LES,S0,56,head
5956,-15.639344042903685,LES,S0,57,head
5957,-15.352449667109765,LES,S0,58,head
5958,-15.310547266280718,LES,S0,59,head
5959,1.2765891319928888,LES,S0,1,Combined
5960,0.7623022931369303,LES,S0,2,Combined
5961,1.6229879983874596,LES,S0,3,Combined
5962,0.6065407802650499,LES,S0,4,Combined
5963,-0.7656209293560041,LES,S0,5,Combined
5964,-1.2110654874121036,LES,S0,6,Combined
5965,-2.1803546207798843,LES,S0,7,Combined
5966,-0.32623036817165535,LES,S0,8,Combined
5967,-2.1100472002251243,LES,S0,9,Combined
5968,-2.5112167650753543,LES,S0,10,Combined
5969,-1.6336349788568987,LES,S0,11,Combined
5970,-3.9753068393936313,LES,S0,12,Combined
5971,-3.8396815437406473,LES,S0,13,Combined
5972,-3.984197863733107,LES,S0,14,Combined
5973,-3.232042147896446,LES,S0,15,Combined
5974,-5.558688958186285,LES,S0,16,Combined
5975,-5.700666886651896,LES,S0,17,Combined
5976,-5.267543439005189,LES,S0,18,Combined
5977,-5.281433551377229,LES,S0,19,Combined
5978,-5.187936067633118,LES,S0,20,Combined
5979,-7.628240349376963,LES,S0,21,Combined
